config,Year,Trt_code,Date,SWD_AC,Canopy_AC,SWD_obs,SWD_USDA,root_raw,stage,dap,gdd_cum,z_root_m,canopy_cover_frac,Es_mm,Tr_mm,DeepPerc_mm,Tmean,Tmax,Tmin,ETo,Rain,Irr,irr7,irr14,rain7,rain14,eto7,eto14,days_since_irr,cum_irr,cum_rain,cum_eto,LV,GF
z105_i85,2012,7,2012-05-31,9.072553083751489,2.157938959200005,8.5,6.2,335.0,,32.0,222.77100000000004,0.4235401400422253,0.0843782469552127,4.132904582730854,0.5634087979713702,0.0,15.408291666666669,22.44,7.636,5.978116480167955,0.0,0.0,25.3,25.3,1.5240000000000018,20.828,43.371280937077245,80.4328257248344,1,25.3,62.73799999999999,521.5230640152004,65,80
z105_i85,2012,7,2012-06-05,22.93585643960879,4.380622896329445,21.6,19.7,410.0,V5/V6,37.0,282.3710000000001,0.471626049213841,0.1750341975840842,2.071993313481699,2.7344773157201923,0.0,23.3125,30.39,14.34,9.639048177050427,1.524,0.0,25.3,25.3,4.572000000000002,19.304,50.49049122375436,90.95375931042508,6,25.3,65.78599999999999,558.9783425275236,65,80
z105_i85,2012,7,2012-06-07,-5.0972142753578575,6.07043901636009,6.6,0.0,440.0,,39.0,310.9310000000001,0.4903935058271342,0.2425532732119013,4.013591834083742,2.1649845164552164,0.0,21.245416666666667,28.21,15.45,5.724743934348226,13.212,0.0,30.2,55.5,16.514000000000003,18.038,50.986848233500496,94.35812917057774,1,55.5,79.252,572.5099122487009,65,80
z105_i85,2012,7,2012-06-08,4.796120186452359,7.145986911752557,3.2,2.5,455.0,,40.0,324.7210000000001,0.4996865236120791,0.2855283631222913,4.3802502460771855,3.09025208963911,3.36565421839199,22.698333333333334,31.18,13.58,7.113575072493404,0.0,0.0,30.2,55.5,16.259999999999998,18.038,51.382411065278575,98.39127475765417,2,55.5,79.252,579.6234873211943,65,80
z105_i85,2012,7,2012-06-13,18.47702735945009,15.492898847229297,26.1,16.2,540.0,,45.0,382.7660000000001,0.5453205739046572,0.5674737126303012,0.1065031392330643,5.732553883247144,8.842119543799028e-05,22.312083333333334,33.55,9.78,7.92625597002916,0.0,0.0,0.0,30.2,13.212000000000002,16.514,48.82480085385032,100.06502163317055,7,55.5,79.252,615.609969168203,65,80
z105_i85,2012,7,2012-06-15,12.487062407313616,21.45660724702867,14.8,5.3,580.0,,47.0,411.47600000000006,0.5632171062683229,0.6754030862279846,1.2795579398385917,5.242949120898684,6.57757593885346e-07,22.609166666666663,28.57,16.83,6.300509774824604,0.254,0.0,19.6,49.8,0.2540000000000018,16.514000000000003,49.85381860239431,101.23622966767289,1,75.1,79.506,629.4773059235886,65,80
z105_i85,2012,7,2012-06-18,24.514174925191703,33.62984272427186,30.3,17.0,640.0,,50.0,449.59100000000007,0.5897147724411134,0.7470222640231783,0.2829632343213867,7.251664082105145,5.120491078307517e-10,26.388749999999998,36.86,12.35,8.162593465531245,0.254,0.0,19.6,49.8,0.5080000000000018,15.498000000000001,49.61466024257243,101.4347042858135,4,75.1,79.76,650.7739986362867,65,80
z105_i85,2012,7,2012-06-20,16.47340602957397,46.60248421714878,18.1,6.3,680.0,,52.0,473.951,0.6071626339566236,0.804665691419012,0.6803974154343237,5.149017931899063,3.125078226316751e-12,18.627083333333335,23.9,13.89,5.772213116288185,0.0,0.0,41.6,41.599999999999994,2.032000000000002,15.244,49.81559648900293,98.64039734285325,1,97.1,81.284,665.4255656572059,65,80
z105_i85,2012,7,2012-06-24,42.22123803733898,64.63027209677806,52.9,31.8,760.0,,56.0,530.4110000000001,0.6414875282764476,0.8174788149548744,0.0247817218701273,4.2015599008498725,0.0,28.72458333333333,38.09,15.89,8.336355262668803,0.0,0.0,22.0,41.599999999999994,2.286000000000002,2.54,54.627622278407216,103.25920577230863,5,97.1,81.792,697.2390274491627,65,80
z105_i85,2012,7,2012-06-26,33.10044682087289,72.71589789893244,30.2,21.4,800.0,,58.0,561.801,0.6581532534409466,0.8542140067521908,0.6037149736613759,7.220851728783828,0.0,28.306666666666672,37.25,16.09,7.472974664793583,0.0,0.0,26.1,67.7,0.5080000000000018,2.54,53.71015183933196,105.67979118207586,1,123.19999999999999,81.792,713.3635043802497,65,80
z105_i85,2012,7,2012-06-28,43.989766617677375,76.79200555823246,48.4,32.6,840.0,V11,60.0,591.336,0.6749912562845818,0.8641344990839452,0.0710974641859509,4.964968459134252,0.0,24.32625,34.52,13.56,6.2561836575041525,0.0,0.0,26.1,48.10000000000001,0.7620000000000018,2.794,50.84179320765543,101.80644079481135,3,123.19999999999999,82.046,724.9832369435753,65,80
z105_i85,2012,7,2012-07-03,52.05035107725645,83.94096926908708,62.2,42.0,920.0,V13,65.0,662.6260000000001,0.7164311800500158,0.8891760435761205,0.0109281515213255,4.327870668882378,0.0,25.039583333333336,32.41,15.54,5.87383146584034,0.0,0.0,26.2,52.300000000000004,0.5080000000000018,1.016,45.71502533683088,99.42517717616283,4,149.39999999999998,82.30000000000001,759.0785297170805,65,80
z105_i85,2012,7,2012-07-05,44.10487647831105,86.19343561467512,51.1,34.6,940.0,V14,67.0,693.686,0.7327513183120697,0.9024050154450814,0.3004818926466067,6.4050825673437615,0.0,25.224166666666665,34.58,20.3,6.544412738876417,0.0,0.0,48.4,74.5,0.2540000000000018,1.016,47.75981212122133,98.60160532887676,1,171.59999999999997,82.30000000000001,772.7430490647967,65,80
z105_i85,2012,7,2012-07-10,37.71127857831629,88.47888161220536,41.7,35.4,970.0,V17,72.0,760.8460000000001,0.7732116983107473,0.915827680280264,0.2340744980620935,6.266957568242154,0.0,21.675,27.29,16.38,6.4338582856580615,0.0,0.0,22.2,48.400000000000006,34.038000000000004,34.546,40.090822093723546,85.80584743055442,6,171.59999999999997,116.33800000000001,799.1693518108041,65,80
z105_i85,2012,7,2012-07-12,50.48482092369743,88.47888161220536,66.3,49.2,980.0,V18,74.0,789.4460000000001,0.7892044932580926,0.915827680280264,0.2305933531551119,6.1403088047771455,0.0,24.383333333333336,32.6,15.32,6.338174248358882,0.0,0.0,0.0,48.400000000000006,34.038000000000004,34.292,38.893111015052455,86.65292313627378,8,171.59999999999997,116.33800000000001,811.6361600798491,65,80
z105_i85,2012,7,2012-07-17,49.59274060241738,88.47888161220536,59.1,55.8,1005.0,,79.0,862.9560000000002,0.8287406215411242,0.915827680280264,0.2261574258629916,5.940178985581998,0.0,23.698333333333334,31.26,16.76,6.216246709052939,0.0,0.0,29.0,51.2,6.096000000000004,40.134,46.0865016479047,86.17732374162824,4,200.59999999999997,122.43400000000001,845.2558534587088,65,80
z105_i85,2012,7,2012-07-19,42.16558739650581,88.47888161220536,43.2,50.7,1015.0,VT,81.0,892.3710000000002,0.8443854743876376,0.915827680280264,0.2392708311279403,6.249906008046523,0.0,25.111666666666668,35.53,15.46,6.576686619489919,0.0,0.0,50.0,50.0,6.096000000000004,40.134,47.01472867524717,85.90783969029962,1,221.59999999999997,122.43400000000001,858.6508887550963,65,80
z105_i85,2012,7,2012-07-22,63.32267644728864,88.47888161220536,84.8,74.7,1030.0,,84.0,939.5560000000002,0.8676805619203836,0.9148591166831248,0.2612420866359502,5.894426268059592,0.0,25.936666666666667,33.49,20.09,7.0478080697357655,0.0,0.0,21.0,50.0,6.096000000000004,6.096,47.3264156205114,92.55047468729845,4,221.59999999999997,122.43400000000001,879.683214561891,65,80
z105_i85,2012,7,2012-07-24,21.77614885732065,88.47888161220536,12.4,33.5,1040.0,,86.0,969.851,0.8830817390724702,0.9148591166831248,0.2602633093188063,6.568699417853555,0.0,25.595000000000002,34.36,16.07,7.02140254387632,0.0,0.0,76.7,105.7,0.0,6.096,48.58994729217375,94.67644894007844,1,277.29999999999995,122.43400000000001,893.8458007508825,65,80
z105_i85,2012,7,2012-07-26,32.423301329022905,88.47888161220536,43.1,55.1,1050.0,,88.0,998.341,0.8984155636871797,0.9148591166831248,0.2222255088057218,5.577092744390506,0.0,21.907916666666665,31.23,12.73,5.99521598694264,0.0,0.0,55.7,105.7,0.5080000000000036,6.604000000000001,46.43757181541878,93.45230049066595,3,277.29999999999995,122.94200000000001,905.088460570515,65,80
z105_i85,2012,7,2012-07-31,30.49185126324609,88.47888161220536,49.9,56.5,1050.0,,93.0,1071.1760000000002,0.9363919047865572,0.9148591166831248,0.2214494018914467,5.478932818698558,0.0,24.329583333333336,33.64,15.19,5.974278117995709,0.0,0.0,30.4,107.1,1.2700000000000036,1.270000000000001,40.97742756412481,89.56737485629856,4,307.69999999999993,123.70400000000001,934.8232283150073,65,80
z105_i85,2012,7,2012-08-02,4.37189521142397,88.47888161220536,10.2,32.5,1050.0,,95.0,1101.1560000000002,0.95144507720351,0.9148591166831248,0.2273889485929885,5.593567497699544,0.0,23.089166666666667,32.28,15.01,6.1345156421739375,1.016,0.0,65.8,121.5,2.0320000000000036,2.540000000000001,40.47451499609451,86.91208681151329,1,343.0999999999999,124.97400000000002,945.5629755666096,65,80
z105_i85,2012,7,2012-08-05,20.820898232210943,88.47888161220536,56.0,49.2,1050.0,,98.0,1139.976,0.9738842012630226,0.9148591166831248,0.0783433050247955,4.969446760446166,0.0,22.12125,33.45,11.43,5.4976814615074545,0.0,0.0,35.4,121.5,1.5240000000000036,2.794000000000001,38.81357251723239,83.06747252699279,4,343.0999999999999,125.22800000000002,962.7506870888838,65,80
z105_i85,2012,7,2012-08-07,0.4522005669014318,88.47888161220536,19.8,27.7,1050.0,,100.0,1169.6760000000002,0.988752697649836,0.9148591166831248,0.2010203701913015,4.873499972298131,0.0,23.909999999999997,32.75,15.98,5.423142210580409,3.302,0.0,65.8,96.19999999999999,4.826000000000004,6.096000000000001,39.361605266618426,80.33903283074324,1,373.4999999999999,128.53000000000003,974.1848335816258,65,80
z105_i85,2012,7,2012-08-09,12.848787623443783,88.47888161220536,41.8,39.2,1050.0,R3,102.0,1196.1710000000005,1.0035506102983185,0.9148591166831248,0.2368874806083934,5.70938841156574,0.0,22.66416666666667,31.16,12.53,6.3907677317620255,0.0,0.0,30.4,96.19999999999999,3.5560000000000036,5.588000000000001,40.69318177585956,81.16769677195407,3,373.4999999999999,128.53000000000003,986.2561573424691,65,80
z105_i85,2012,7,2012-08-14,16.869148141046896,88.47888161220536,47.8,42.3,1050.0,,107.0,1263.0510000000004,1.040247891225514,0.9148591166831248,0.1828730232205527,4.342572852050436,0.0,21.169999999999998,32.36,10.83,4.933561760233715,0.0,0.0,21.3,87.1,0.7620000000000036,5.588000000000001,37.61659569054609,76.97820095716452,4,394.7999999999999,129.29200000000003,1011.8014292721718,65,80
z105_i85,2012,7,2012-08-16,12.41286293804199,87.28127700391339,30.3,39.4,1050.0,R3,109.0,1284.6860000000004,1.047537976195256,0.9024760544866596,0.1722693414936821,2.809221726606056,0.0,16.910833333333333,21.11,12.7,3.803217158652842,0.0,0.0,34.5,64.9,0.7620000000000036,4.318000000000001,35.577762400440406,76.27094417629996,1,407.9999999999999,129.29200000000003,1021.8339197429095,65,80
z105_i85,2012,7,2012-08-20,25.193320486072544,83.82569325586661,62.4,55.8,1050.0,,113.0,1324.7680000000005,1.047537976195256,0.8667458074745122,0.0096086521928537,1.6419243927597733,0.0,17.687916666666666,25.76,9.68,2.2672385051846504,0.0,0.0,13.2,34.5,1.0160000000000036,5.080000000000002,32.33600797064719,70.44218411153997,5,407.9999999999999,130.30800000000005,1039.2038754825853,65,80
z105_i85,2012,7,2012-08-22,9.031427917012763,81.36842538844209,30.6,40.8,1050.0,,115.0,1349.5380000000002,1.047537976195256,0.841338005412786,0.3841330224911551,3.446294106109506,0.0,21.413750000000004,30.86,11.29,4.591812904924154,0.0,0.0,24.3,58.8,1.0160000000000036,1.778000000000001,30.742226358823245,68.90753933237283,1,432.2999999999999,130.30800000000005,1048.77292894308,65,80
z105_i85,2012,7,2012-08-27,25.308039192900434,71.90806692403704,79.2,63.4,1050.0,,120.0,1412.7830000000004,1.047537976195256,0.7435192374701156,0.0474606534598036,2.782515481092192,0.0,22.351250000000004,32.84,11.59,4.604432802676456,0.0,0.0,24.3,37.5,0.7620000000000036,1.778000000000001,33.44002958407509,65.77603755472228,6,432.2999999999999,131.07000000000005,1072.6439050666604,65,80
z105_i85,2012,7,2012-08-29,3.798922748115766,66.22458191759935,37.1,44.0,1050.0,,122.0,1439.3830000000005,1.047537976195256,0.684752806679764,0.8101153992964013,2.574974214578371,0.0,24.2175,34.84,12.57,4.910846418817528,0.0,0.0,28.9,53.2,0.7620000000000036,1.778000000000001,34.23754468551488,64.97977104433812,1,461.1999999999999,131.07000000000005,1083.0104736285948,65,80
z105_i85,2012,7,2012-09-04,20.719310428556053,38.163898726215486,80.2,72.9,1050.0,,128.0,1523.7230000000002,1.047537976195256,0.3946093128852725,0.144418634561035,1.062004174259603,0.0,20.936666666666664,31.7,8.99,5.4824640327715315,0.0,0.0,0.0,28.9,0.0,0.7620000000000009,38.209045978219365,72.12755714984087,7,461.1999999999999,131.07000000000005,1116.3086731879966,65,80
z105_i85,2012,7,2012-09-06,0.1974287973387733,23.345539815332955,39.0,44.8,1050.0,,130.0,1544.8590000000002,1.047537976195256,0.2413895784482879,2.079313603559895,0.4145750326458461,5.790069450310227,21.002041666666667,31.72,6.672,5.4533833265304565,0.0,0.0,36.5,65.4,0.0,0.7620000000000009,38.10949743895617,74.1885421511106,1,497.6999999999999,131.07000000000005,1127.3905951091083,65,80
z105_i85,2012,8,2012-05-25,19.492124396707062,1.0253415388655285,9.4,16.3,250.0,,26.0,170.81500000000003,0.3632042236964614,0.0367908364229044,0.7418366506921328,0.1133432531135234,0.0,13.788333333333334,20.39,8.59,3.080429485416971,0.0,0.0,0.0,0.0,18.034,20.827999999999996,34.73861077361653,70.17618679392763,999,0.0,61.21399999999999,481.2322125635401,65,65
z105_i85,2012,8,2012-05-31,9.432055623478876,2.157938959200005,10.0,6.1,335.0,,32.0,222.77100000000004,0.4235401400422253,0.0843782469552127,4.056809176309439,0.5634087979713702,0.0,15.408291666666669,22.44,7.636,5.978116480167955,0.0,0.0,25.0,25.0,1.5240000000000018,20.828,43.371280937077245,80.4328257248344,1,25.0,62.73799999999999,521.5230640152004,65,65
z105_i85,2012,8,2012-06-05,23.20199061941332,4.358400643064679,25.0,19.3,410.0,V6,37.0,282.3710000000001,0.471626049213841,0.1746974895116848,2.070350096350288,2.729746330690061,0.0,23.3125,30.39,14.34,9.639048177050427,1.524,0.0,25.0,25.0,4.572000000000002,19.304,50.49049122375436,90.95375931042508,6,25.0,65.78599999999999,558.9783425275236,65,65
z105_i85,2012,8,2012-06-07,-4.628810219649245,6.039644575377073,4.4,0.0,440.0,,39.0,310.9310000000001,0.4903935058271342,0.2420866807048107,4.017376889234281,2.1613961074848973,0.0,21.245416666666667,28.21,15.45,5.724743934348226,13.212,0.0,30.0,55.0,16.514000000000003,18.038,50.986848233500496,94.35812917057774,1,55.0,79.252,572.5099122487009,65,65
z105_i85,2012,8,2012-06-08,4.806029944264493,7.10973637507369,1.2,2.5,455.0,,40.0,324.7210000000001,0.4996865236120791,0.2849791007147777,4.382998851525119,3.085269913308591,3.131384378750723,22.698333333333334,31.18,13.58,7.113575072493404,0.0,0.0,30.0,55.0,16.259999999999998,18.038,51.382411065278575,98.39127475765417,2,55.0,79.252,579.6234873211943,65,65
z105_i85,2012,8,2012-06-13,18.45290421480594,15.41511084973505,24.8,15.9,540.0,,45.0,382.7660000000001,0.5453205739046572,0.5667765820760828,0.1067796100406818,5.727619607170849,8.363793245836538e-05,22.312083333333334,33.55,9.78,7.92625597002916,0.0,0.0,0.0,30.0,13.212000000000002,16.514,48.82480085385032,100.06502163317055,7,55.0,79.252,615.609969168203,65,65
z105_i85,2012,8,2012-06-15,12.465409295940868,21.349348353143306,14.9,5.1,580.0,,47.0,411.47600000000006,0.5632171062683229,0.6748976393047832,1.28147519879254,5.240358896699833,6.220616801912705e-07,22.609166666666663,28.57,16.83,6.300509774824604,0.254,0.0,19.6,49.6,0.2540000000000018,16.514000000000003,49.85381860239431,101.23622966767289,1,74.6,79.506,629.4773059235886,65,65
z105_i85,2012,8,2012-06-18,24.467172159062077,33.46719648304403,30.2,17.3,640.0,,50.0,449.59100000000007,0.5897147724411134,0.7467272263976824,0.2830474718892312,7.24983500315423,4.842459925140369e-10,26.388749999999998,36.86,12.35,8.162593465531245,0.254,0.0,19.6,49.6,0.5080000000000018,15.498000000000001,49.61466024257243,101.4347042858135,4,74.6,79.76,650.7739986362867,65,65
z105_i85,2012,8,2012-06-20,16.52873601294858,46.3770975285477,18.3,7.3,680.0,,52.0,473.951,0.6071626339566236,0.8044505071165232,0.681344897299672,5.148157362263676,2.9637838662487897e-12,18.627083333333335,23.9,13.89,5.772213116288185,0.0,0.0,41.5,41.5,2.032000000000002,15.244,49.81559648900293,98.64039734285325,1,96.5,81.284,665.4255656572059,65,65
z105_i85,2012,8,2012-06-24,42.216919937905104,64.48130901305682,52.4,35.1,760.0,,56.0,530.4110000000001,0.6414853262870936,0.8171754142846257,0.026548853437785,3.3200000000000007,0.0,28.72458333333333,38.09,15.89,8.336355262668803,0.0,0.0,21.9,41.5,2.286000000000002,2.54,54.627622278407216,103.25920577230863,5,96.5,81.792,697.2390274491627,65,65
z105_i85,2012,8,2012-06-26,33.09696643021918,72.60533042249926,33.6,25.8,800.0,,58.0,561.801,0.6578258448710814,0.8539888083633047,0.6049521946875361,7.219678785497148,0.0,28.306666666666672,37.25,16.09,7.472974664793583,0.0,0.0,26.1,67.6,0.5080000000000018,2.54,53.71015183933196,105.67979118207586,1,122.6,81.792,713.3635043802497,65,65
z105_i85,2012,8,2012-06-28,43.98838416641373,76.70159771752813,51.9,38.0,840.0,V11,60.0,591.336,0.6746638477147167,0.8642302672052231,0.0737405891172334,5.147198919125922,0.0,24.32625,34.52,13.56,6.2561836575041525,0.0,0.0,26.1,48.0,0.7620000000000018,2.794,50.84179320765543,101.80644079481135,3,122.6,82.046,724.9832369435753,65,65
z105_i85,2012,8,2012-07-03,52.15197027087592,83.87186726364213,65.0,49.5,920.0,V13,65.0,662.6260000000001,0.71611892067654,0.8895752197315643,0.0106419956780489,4.412705921180595,0.0,25.039583333333336,32.41,15.54,5.87383146584034,0.0,0.0,26.1,52.2,0.5080000000000018,1.016,45.71502533683088,99.42517717616283,4,148.7,82.30000000000001,759.0785297170805,65,65
z105_i85,2012,8,2012-07-05,44.38382788336889,86.13724094358818,53.4,42.7,940.0,V14,67.0,693.686,0.7324462214439531,0.9027296308106773,0.2989675373158031,6.406440098132074,0.0,25.224166666666665,34.58,20.3,6.544412738876417,0.0,0.0,48.2,74.30000000000001,0.2540000000000018,1.016,47.75981212122133,98.60160532887676,1,170.79999999999998,82.30000000000001,772.7430490647967,65,65
z105_i85,2012,8,2012-07-10,38.18083465639637,88.43578325916333,43.1,44.1,970.0,V17,72.0,760.8460000000001,0.7729066014426307,0.916076643168714,0.2329412560062303,6.267935386040903,0.0,21.675,27.29,16.38,6.4338582856580615,0.0,0.0,22.1,48.2,34.038000000000004,34.546,40.090822093723546,85.80584743055442,6,170.79999999999998,116.33800000000001,799.1693518108041,65,65
z105_i85,2012,8,2012-07-12,51.029842688555576,88.43578325916333,65.2,57.7,980.0,V17,74.0,789.4460000000001,0.788899396389976,0.916076643168714,0.2294769646217119,6.141257447791884,0.0,24.383333333333336,32.6,15.32,6.338174248358882,0.0,0.0,0.0,48.2,34.038000000000004,34.292,38.893111015052455,86.65292313627378,8,170.79999999999998,116.33800000000001,811.6361600798491,65,65
z105_i85,2012,8,2012-07-17,50.159338444767705,88.43578325916333,57.2,60.5,1005.0,,79.0,862.9560000000002,0.8284355246730075,0.916076643168714,0.2250625133101269,5.9410735014542,0.0,23.698333333333334,31.26,16.76,6.216246709052939,0.0,0.0,29.1,51.2,6.096000000000004,40.134,46.0865016479047,86.17732374162824,4,199.89999999999998,122.43400000000001,845.2558534587088,65,65
z105_i85,2012,8,2012-07-19,43.13296551891144,88.43578325916333,41.9,53.6,1015.0,VT,81.0,892.3710000000002,0.8440803775195209,0.916076643168714,0.2381124316832319,6.250837207735133,0.0,25.111666666666668,35.53,15.46,6.576686619489919,0.0,0.0,49.7,49.7,6.096000000000004,40.134,47.01472867524717,85.90783969029962,1,220.49999999999997,122.43400000000001,858.6508887550963,65,65
z105_i85,2012,8,2012-07-22,64.29138303753683,88.43578325916333,82.0,73.7,1030.0,,84.0,939.5560000000002,0.8673754650522669,0.915086599274749,0.2601072022293088,5.880852537645319,0.0,25.936666666666667,33.49,20.09,7.0478080697357655,0.0,0.0,20.6,49.7,6.096000000000004,6.096,47.3264156205114,92.55047468729845,4,220.49999999999997,122.43400000000001,879.683214561891,65,65
z105_i85,2012,8,2012-07-24,22.84581934679733,88.43578325916333,19.0,31.1,1040.0,,86.0,969.851,0.8827761586687887,0.915086599274749,0.2591326769035998,6.56940644353242,0.0,25.595000000000002,34.36,16.07,7.02140254387632,0.0,0.0,76.2,105.30000000000001,0.0,6.096,48.58994729217375,94.67644894007844,1,276.09999999999997,122.43400000000001,893.8458007508825,65,65
z105_i85,2012,8,2012-07-26,33.49193790528499,88.43578325916333,40.1,54.2,1050.0,,88.0,998.341,0.8981099832834981,0.915086599274749,0.2212601196988242,5.577683798314383,0.0,21.907916666666665,31.23,12.73,5.99521598694264,0.0,0.0,55.6,105.30000000000001,0.5080000000000036,6.604000000000001,46.43757181541878,93.45230049066595,3,276.09999999999997,122.94200000000001,905.088460570515,65,65
z105_i85,2012,8,2012-07-31,31.65853780522293,88.43578325916333,48.4,55.8,1050.0,,93.0,1071.1760000000002,0.9360863243828758,0.915086599274749,0.2204873843379087,5.479490321039763,0.0,24.329583333333336,33.64,15.19,5.974278117995709,0.0,0.0,30.3,106.5,1.2700000000000036,1.270000000000001,40.97742756412481,89.56737485629856,4,306.4,123.70400000000001,934.8232283150073,65,65
z105_i85,2012,8,2012-08-02,5.739503707682834,88.43578325916333,11.5,32.2,1050.0,,95.0,1101.1560000000002,0.9511394967998285,0.915086599274749,0.2264011285394748,5.594127020183216,0.0,23.089166666666667,32.28,15.01,6.1345156421739375,1.016,0.0,65.5,121.10000000000001,2.0320000000000036,2.540000000000001,40.47451499609451,86.91208681151329,1,341.59999999999997,124.97400000000002,945.5629755666096,65,65
z105_i85,2012,8,2012-08-05,21.940447164645708,88.43578325916333,51.7,50.0,1050.0,,98.0,1139.976,0.973578620859341,0.915086599274749,0.0789234933205574,4.969930812695925,0.0,22.12125,33.45,11.43,5.4976814615074545,0.0,0.0,35.2,121.10000000000001,1.5240000000000036,2.794000000000001,38.81357251723239,83.06747252699279,4,341.59999999999997,125.22800000000002,962.7506870888838,65,65
z105_i85,2012,8,2012-08-07,0.4691809260466453,88.43578325916333,21.9,30.1,1050.0,,100.0,1169.6760000000002,0.9884471172461544,0.915086599274749,0.2001471001662259,4.873966028574003,0.0,23.909999999999997,32.75,15.98,5.423142210580409,3.302,0.0,65.5,95.80000000000001,4.826000000000004,6.096000000000001,39.361605266618426,80.33903283074324,1,371.9,128.53000000000003,974.1848335816258,65,65
z105_i85,2012,8,2012-08-09,12.851047203104706,88.43578325916333,35.1,43.1,1050.0,R3,102.0,1196.1710000000005,1.0032450298946367,0.915086599274749,0.2358583971581236,5.70992415106154,0.0,22.66416666666667,31.16,12.53,6.3907677317620255,0.0,0.0,30.3,95.80000000000001,3.5560000000000036,5.588000000000001,40.69318177585956,81.16769677195407,3,371.9,128.53000000000003,986.2561573424691,65,65
z105_i85,2012,8,2012-08-14,20.0527065349574,88.43578325916333,52.1,54.8,1050.0,,107.0,1263.0510000000004,1.0399423108218324,0.915086599274749,0.182078588659411,4.342960431357845,0.0,21.169999999999998,32.36,10.83,4.933561760233715,0.0,0.0,15.7,81.2,0.7620000000000036,5.588000000000001,37.61659569054609,76.97820095716452,4,387.59999999999997,129.29200000000003,1011.8014292721718,65,65
z105_i85,2012,8,2012-08-16,13.608891327213268,87.23876200799879,37.7,51.2,1050.0,R4,109.0,1284.6860000000004,1.0472323957915746,0.9027004579909912,0.1716679756665403,2.8094679033060435,0.0,16.910833333333333,21.11,12.7,3.803217158652842,0.0,0.0,30.9,61.2,0.7620000000000036,4.318000000000001,35.577762400440406,76.27094417629996,1,402.79999999999995,129.29200000000003,1021.8339197429095,65,65
z105_i85,2012,8,2012-08-20,26.383499922686195,83.7848614861143,66.2,68.7,1050.0,,113.0,1324.7680000000005,1.0472323957915746,0.8669613265407469,0.0089123513858927,1.6420636559958024,0.0,17.687916666666666,25.76,9.68,2.2672385051846504,0.0,0.0,15.2,30.9,1.0160000000000036,5.080000000000002,32.33600797064719,70.44218411153997,5,402.79999999999995,130.30800000000005,1039.2038754825853,65,65
z105_i85,2012,8,2012-08-22,15.222728684224077,81.32879056191666,37.3,58.5,1050.0,,115.0,1349.5380000000002,1.0472323957915746,0.8415472067492684,0.383465287904126,3.446582974236741,0.0,21.413750000000004,30.86,11.29,4.591812904924154,0.0,0.0,19.3,50.2,1.0160000000000036,1.778000000000001,30.742226358823245,68.90753933237283,1,422.09999999999997,130.30800000000005,1048.77292894308,65,65
z105_i85,2012,8,2012-08-27,31.357360320376195,71.87304026910661,79.3,78.1,1050.0,,120.0,1412.7830000000004,1.0472323957915746,0.7437041158628406,0.0204112402336322,2.7827496815377297,0.0,22.351250000000004,32.84,11.59,4.604432802676456,0.0,0.0,19.3,34.5,0.7620000000000036,1.778000000000001,33.44002958407509,65.77603755472228,6,422.09999999999997,131.07000000000005,1072.6439050666604,65,65
z105_i85,2012,8,2012-08-29,17.049516096769086,66.19232370683157,47.9,63.6,1050.0,,122.0,1439.3830000000005,1.0472323957915746,0.6849230726149719,0.8095082623363209,2.575196893984778,0.0,24.2175,34.84,12.57,4.910846418817528,0.0,0.0,21.7,41.0,0.7620000000000036,1.778000000000001,34.23754468551488,64.97977104433812,1,443.79999999999995,131.07000000000005,1083.0104736285948,65,65
z105_i85,2012,8,2012-09-04,33.76783752293982,38.14530896614176,81.3,81.5,1050.0,,128.0,1523.7230000000002,1.0472323957915746,0.3947074337298236,0.0562983995871932,1.0621220213031848,0.0,20.936666666666664,31.7,8.99,5.4824640327715315,0.0,0.0,0.0,21.7,0.0,0.7620000000000009,38.209045978219365,72.12755714984087,7,443.79999999999995,131.07000000000005,1116.3086731879966,65,65
z105_i85,2012,8,2012-09-06,35.05088857432977,23.33416812642164,85.7,84.5,1050.0,,130.0,1544.8590000000002,1.0472323957915746,0.2414496007248274,0.0757140694438009,0.4146285571841753,0.0,21.002041666666667,31.72,6.672,5.4533833265304565,0.0,0.0,0.0,21.7,0.0,0.7620000000000009,38.10949743895617,74.1885421511106,9,443.79999999999995,131.07000000000005,1127.3905951091083,65,65
z105_i85,2012,9,2012-05-25,19.492124396707062,1.0253415388655285,10.6,16.2,250.0,,26.0,170.81500000000003,0.3632042236964614,0.0367908364229044,0.7418366506921328,0.1133432531135234,0.0,13.788333333333334,20.39,8.59,3.080429485416971,0.0,0.0,0.0,0.0,18.034,20.827999999999996,34.73861077361653,70.17618679392763,999,0.0,61.21399999999999,481.2322125635401,65,50
z105_i85,2012,9,2012-05-31,9.505278151913128,2.157938959200005,6.1,6.3,335.0,,32.0,222.77100000000004,0.4235401400422253,0.0843782469552127,4.030995973041743,0.5634087979713702,0.0,15.408291666666669,22.44,7.636,5.978116480167955,0.0,0.0,24.9,24.9,1.5240000000000018,20.828,43.371280937077245,80.4328257248344,1,24.9,62.73799999999999,521.5230640152004,65,50
