config,Year,Trt_code,Date,SWD_AC,Canopy_AC
z105_i100,2013,3,2013-08-06,14.764911262481679,92.11265009077565
z105_i100,2013,3,2013-08-07,-2.2540462099584038,92.11265009077565
z105_i100,2013,3,2013-08-08,1.9379907949257653,92.11265009077565
z105_i100,2013,3,2013-08-09,6.857443816735891,92.11265009077565
z105_i100,2013,3,2013-08-10,11.974482922893507,92.11265009077565
z105_i100,2013,3,2013-08-11,15.617558893906043,92.11265009077565
z105_i100,2013,3,2013-08-12,-6.477228559375931,92.11265009077565
z105_i100,2013,3,2013-08-13,1.5068269774475544,92.11265009077565
z105_i100,2013,3,2013-08-14,6.951015569635477,92.11265009077565
z105_i100,2013,3,2013-08-15,11.621089594833299,92.11265009077565
z105_i100,2013,3,2013-08-16,3.2887458763167987,92.11265009077565
z105_i100,2013,3,2013-08-17,8.115387806765021,92.11265009077565
z105_i100,2013,3,2013-08-18,12.291955477814978,92.11265009077565
z105_i100,2013,3,2013-08-19,17.58702417759751,92.11265009077565
z105_i100,2013,3,2013-08-20,22.600510905921023,92.11265009077565
z105_i100,2013,3,2013-08-21,-0.6205660116578062,92.11265009077565
z105_i100,2013,3,2013-08-22,-3.678158828486119,92.11265009077565
z105_i100,2013,3,2013-08-23,3.62971496440315,92.11265009077565
z105_i100,2013,3,2013-08-24,8.627264790369138,92.11265009077565
z105_i100,2013,3,2013-08-25,12.466532458048482,92.11265009077565
z105_i100,2013,3,2013-08-26,-2.736349968630365,92.11265009077565
z105_i100,2013,3,2013-08-27,4.098213822128546,92.11265009077565
z105_i100,2013,3,2013-08-28,7.1134791437586795,92.11265009077565
z105_i100,2013,3,2013-08-29,12.503069045552385,92.11265009077565
z105_i100,2013,3,2013-08-30,-7.862045468141082,91.52654832971344
z105_i100,2013,3,2013-08-31,2.071131826717315,90.86586066237628
z105_i100,2013,3,2013-09-01,7.24803448059884,90.1210954649807
z105_i100,2013,3,2013-09-02,11.633899817199772,89.28155323243499
z105_i100,2013,3,2013-09-03,15.26185623808039,88.33517286625695
z105_i100,2013,3,2013-09-04,18.76463515777197,87.26835840146055
z105_i100,2013,3,2013-09-05,5.039050308378632,86.06578368312074
z105_i100,2013,3,2013-09-06,9.714261101758003,84.7101721865462
z105_i100,2013,3,2013-09-07,13.754070452708476,83.18204881789426
z105_i100,2013,3,2013-09-08,17.97193571085059,81.45946012952679
z105_i100,2013,3,2013-09-09,-6.851995788972245,79.51765893064248
