variant,Year,Trt_code,Date,z_model,z_USDA,SWD_modelroot,SWD_USDAroot,Canopy_AC,Es,Tr
gross95,2012,11,2012-08-15,0.4630854028591366,,7.499167584199508,,3.1341485111456797,6.488181753788733,0.33843326221532594
gross95,2012,11,2012-08-16,0.4630854028591366,1.05,11.223674770533204,83.0931708358637,3.111524547861741,3.547087316590189,0.1757497217838514
gross95,2012,11,2012-08-17,0.4630854028591366,,13.381670936556851,,3.0860215131994733,2.449398067142989,0.21616492891579353
gross95,2012,11,2012-08-18,0.4630854028591366,,14.987299908169156,,3.0572730234312546,1.8478966522269222,0.26561982588183525
gross95,2012,11,2012-08-19,0.4630854028591366,,16.21331946965265,,3.024866069713855,0.9912782920551724,0.2347120171977428
gross95,2012,11,2012-08-20,0.4630854028591366,1.05,16.652049886485397,88.52096341969465,2.9883350846878973,0.3363292681641495,0.10239353224639139
gross95,2012,11,2012-08-21,0.4630854028591366,,7.642661904451897,,2.947155254006983,5.191374424428292,0.23923560789672874
gross95,2012,11,2012-08-22,0.4630854028591366,1.05,12.23647019732977,84.10538122656965,2.900734976708033,4.3799578819993235,0.21384989255067013
gross95,2012,11,2012-08-23,0.4630854028591366,,14.26835828001037,,2.8484073661064144,1.8329474118070697,0.1989405353992097
gross95,2012,11,2012-08-24,0.4630854028591366,,15.410982024353421,,2.7894206691153456,1.7185103661243186,0.18611334276940517
gross95,2012,11,2012-08-25,0.4630854028591366,,16.652125091670047,,2.7229274663508263,1.0265840947491862,0.2145589632968418
gross95,2012,11,2012-08-26,0.4630854028591366,,17.573895440600854,,2.647972497867799,0.7263891340514105,0.19538121243164394
gross95,2012,11,2012-08-27,0.4630854028591366,1.05,18.255492945165862,90.12440379111675,2.5634789396286473,0.5138725586325509,0.1677249452855205
gross95,2012,11,2012-08-28,0.4630854028591366,,7.715520873616123,,2.4682329335479505,5.710701616388912,0.18432631189088594
gross95,2012,11,2012-08-29,0.4630854028591366,1.05,12.464683612451665,84.3335944581865,2.360866148867783,4.597285298345515,0.1518774404444525
gross95,2012,11,2012-08-30,0.4630854028591366,,15.201913912511387,,2.2398361243354077,2.562566337597918,0.17466396244953897
gross95,2012,11,2012-08-31,0.4630854028591366,,16.72966912976102,,2.103404108773587,1.376215703297168,0.15153951394917076
gross95,2012,11,2012-09-01,0.4630854028591366,,17.574839902845337,,1.9496100816949438,0.7450699769539664,0.10010079612947557
gross95,2012,11,2012-09-02,0.4630854028591366,,18.382035128437522,,1.7762445950995436,0.7062776192788061,0.10091760631314246
gross95,2012,11,2012-09-03,0.4630854028591366,,18.936768253963706,,1.5808170319270731,0.4865521151991749,0.06818101032693472
gross95,2012,11,2012-09-04,0.4630854028591366,1.05,19.4578391080528,91.32674995377084,1.360519825155682,0.46607073852597986,0.055000115563131065
gross95,2012,11,2012-09-05,0.4630854028591366,,19.938005598947512,,1.1121881235090365,0.4430107107278976,0.03715578016683358
gross95,2012,11,2012-09-06,0.4630854028591366,1.05,20.373277677162967,92.24218852288101,0.8322543243178626,0.41539709124944635,0.019874986966039947
gross95,2012,11,2012-09-07,0.4630854028591366,,20.70747035256247,,0.5166968203423626,0.3288643370489157,0.005328338350605536
gross95,2012,11,2012-09-08,0.4630854028591366,,21.027197734519632,,0.16098222423800151,0.3192278608486989,0.0004995211084683419
gross95,2012,12,2012-04-30,0.08,,3.753900049830017,,0.0,4.692375062287551,0.0
gross95,2012,12,2012-05-01,0.08,,5.2718430270147305,,0.0,1.8974287214809162,0.0
gross95,2012,12,2012-05-02,0.08,,6.643501024449703,,0.0,1.714572496793716,0.0
gross95,2012,12,2012-05-03,0.08,,7.946309182792724,,0.0,1.6285101979287846,0.0
gross95,2012,12,2012-05-04,0.08,,8.946351027475611,,0.0,1.2500523058536175,0.0
gross95,2012,12,2012-05-05,0.08,,9.569030653030312,,0.4875,0.7783495319433889,0.0
gross95,2012,12,2012-05-06,0.08,,10.58633306313073,,0.5738742470010385,3.0496280126255377,0.0
gross95,2012,12,2012-05-07,0.08,,8.763677620223216,,0.6755521053764285,1.531680696365608,0.0
gross95,2012,12,2012-05-08,0.08,,11.228728923706418,,0.6693127862307413,3.081314129354019,0.0
gross95,2012,12,2012-05-09,0.08,,12.194027183297466,,0.6619209548482653,1.206622824488818,0.0
gross95,2012,12,2012-05-10,0.08,,12.415687856150482,,0.6531637219016666,0.985736033449295,0.0
gross95,2012,12,2012-05-11,0.08,,12.415687856150482,,0.6427888736519074,0.4840079922606273,0.0
gross95,2012,12,2012-05-12,0.08,,12.415687856150482,,0.6304976080361702,1.5876180156698452,0.0
gross95,2012,12,2012-05-13,0.08,,12.415687856150482,,0.6159359289831668,0.5217902482684804,0.0
gross95,2012,12,2012-05-14,0.08,,12.415687856150482,,0.5986844511067813,0.685796659519991,0.0
gross95,2012,12,2012-05-15,0.08,,12.415687856150482,,0.5782463211468956,0.7247667675741237,0.0
gross95,2012,12,2012-05-16,0.08,,12.415687856150482,,0.5540329082874117,0.5608120017328235,0.0
gross95,2012,12,2012-05-17,0.08,,12.415687856150482,,0.5253468512237498,0.4619539308930875,0.0
gross95,2012,12,2012-05-18,0.08,,12.415687856150482,,0.49136197372485746,1.6131819458476029,0.0
gross95,2012,12,2012-05-19,0.08,,12.415687856150482,,0.45109949024546064,0.6968596617486045,0.0
gross95,2012,12,2012-05-20,0.08,,12.415687856150482,,0.40339981629543586,0.4248283114955311,0.0
gross95,2012,12,2012-05-21,0.08,,12.415687856150482,,0.3468891716874604,0.6946284114337576,0.0
gross95,2012,12,2012-05-22,0.08,,12.415687856150482,,0.2799400148157657,2.8828093041350016,0.0
gross95,2012,12,2012-05-23,0.08,,4.568063083527572,,0.32953921068278375,4.917483409091409,0.004985625129958451
gross95,2012,12,2012-05-24,0.09027524171086804,,9.435225686528577,,0.32729714898246665,4.741541664921375,0.0
gross95,2012,12,2012-05-25,0.09027524171086804,0.25,10.205482443913109,17.002565416218673,0.3238337431838241,0.8532314539256547,0.0
gross95,2012,12,2012-05-26,0.09027524171086804,,11.494056126725607,,0.31972953576767016,1.4273832541368732,0.0
gross95,2012,12,2012-05-27,0.09027524171086804,,12.316749228560461,,0.31486596519750626,0.9113164210291169,0.0
gross95,2012,12,2012-05-28,0.09027524171086804,,12.939779869691977,,0.3091025336034152,0.6901456360836621,0.0
gross95,2012,12,2012-05-29,0.09027524171086804,,13.441620270429473,,0.3022727481072324,0.5559003678381541,0.0
gross95,2012,12,2012-05-30,0.09027524171086804,,-2.3894480551124433,,0.35582881171071296,7.715393681866887,0.0221610807496664
gross95,2012,12,2012-05-31,0.10011433168030215,0.335,4.310126428844669,15.5152719737845,0.4188738284754046,4.97470428094844,0.018168619673230166
gross95,2012,12,2012-06-01,0.10987542002022938,,8.855794813832704,,0.44914294770415686,4.434810038537399,0.0
gross95,2012,12,2012-06-02,0.10987542002022938,,10.62369779120417,,0.44499026634087824,1.7679029773714818,0.0
gross95,2012,12,2012-06-03,0.10987542002022938,,11.965619058581915,,0.4400696885832303,1.341921267377758,0.0
gross95,2012,12,2012-06-04,0.10987542002022938,,13.80621634512947,,0.4342392182555132,3.1105972865475695,0.0
gross95,2012,12,2012-06-05,0.10987542002022938,0.41,14.972642297298677,41.82335781415904,0.4273306018456714,2.6904259521692198,0.0
gross95,2012,12,2012-06-06,0.10987542002022938,,-7.495633732631859,,0.5030441586762774,8.513423137564768,0.05230083250470069
gross95,2012,12,2012-06-07,0.11922820837474701,0.44,-7.282226814774377,20.475607918485544,0.5921724877305018,6.233299280524038,0.053118938688780475
gross95,2012,12,2012-06-08,0.12852122615969186,0.455,4.3453249172523485,30.185217714130054,0.6970923907509199,6.418937314701008,0.08858681726929007
gross95,2012,12,2012-06-09,0.1377564558858354,,7.277124714793616,,0.7792301246207709,2.630364335594318,0.06827131044916017
gross95,2012,12,2012-06-10,0.14685924720240098,,9.381888754969724,,0.776819294557217,2.0091291489252066,0.030089759039455627
gross95,2012,12,2012-06-11,0.1543638998571376,,10.726316357632156,,0.7692914476936566,1.3261557192354931,0.0
gross95,2012,12,2012-06-12,0.1543638998571376,,11.693737924611426,,0.7602631524546202,0.9613607032748872,0.0
gross95,2012,12,2012-06-13,0.1543638998571376,0.54,12.65742285890426,56.317793851038594,0.7495679899431322,0.9620530662360504,0.0
gross95,2012,12,2012-06-14,0.1543638998571376,,9.380101833621818,,0.8792912249686856,8.198268344583054,0.034896632857673526
gross95,2012,12,2012-06-15,0.16177640619514677,0.58,12.882840426263211,65.09502789428456,0.8730346265364017,3.754173962673962,0.0
gross95,2012,12,2012-06-16,0.16177640619514677,,14.563153800827104,,0.8637668306909149,1.6803133745639003,0.0
gross95,2012,12,2012-06-17,0.16177640619514677,,15.701968344368584,,0.8527887589302622,1.2384223725033743,0.0
gross95,2012,12,2012-06-18,0.16177640619514677,0.64,16.37882593965463,81.2940444508891,0.8397847975146979,1.3496571237697566,0.0
gross95,2012,12,2012-06-19,0.16177640619514677,,12.593159607743727,,0.9618440302632805,9.23333366808911,0.0
gross95,2012,12,2012-06-20,0.16177640619514677,0.68,14.374979191402327,87.20537383683872,0.9529725748835541,1.7818195836586117,0.0
gross95,2012,12,2012-06-21,0.16177640619514677,,15.982726199088699,,0.9424646229809365,1.6077470076863953,0.0
gross95,2012,12,2012-06-22,0.16177640619514677,,16.60830596275894,,0.930018293888186,1.2755684569224877,0.0
gross95,2012,12,2012-06-23,0.16177640619514677,,17.175175991053752,,0.9152760197209,0.9176157423339456,0.0
gross95,2012,12,2012-06-24,0.16177640619514677,0.76,17.666794544073504,107.12446040805779,0.8978142728874485,0.7958030958725256,0.0
gross95,2012,12,2012-06-25,0.16177640619514677,,11.563023093833314,,1.0554414830267673,9.191228549759836,0.0
gross95,2012,12,2012-06-26,0.16177640619514677,0.8,14.405915623462102,111.77875762164831,1.0457110476487235,2.842892529628799,0.0
gross95,2012,12,2012-06-27,0.16177640619514677,,15.50068125986001,,1.034186455528332,1.3487656363979221,0.0
gross95,2012,12,2012-06-28,0.16177640619514677,0.84,16.46942970652413,121.65154611829414,1.0205368891542437,0.9687484466641277,0.0
gross95,2012,12,2012-06-29,0.16177640619514677,,8.053813676427328,,1.201353515487536,6.855860985123575,0.11852298477961959
gross95,2012,12,2012-06-30,0.17008655016390328,,13.064662083121146,,1.1991657261757378,4.722009749964012,0.0
gross95,2012,12,2012-07-01,0.17008655016390328,,15.308692353561629,,1.187694594109082,2.2440302704404993,0.0
gross95,2012,12,2012-07-02,0.17008655016390328,,16.598872530365735,,1.1741098022904908,1.5441801768041197,0.0
gross95,2012,12,2012-07-03,0.17008655016390328,0.92,17.32622917907371,137.8380557612815,1.1580218898087837,0.7273566487079821,0.0
gross95,2012,12,2012-07-04,0.17008655016390328,,11.591668776765822,,1.3494726165902722,7.6517470659508104,0.012402567569624993
gross95,2012,12,2012-07-05,0.17298003965858577,0.94,14.771394526000702,139.09063943089552,1.337048710365487,3.0787968293016865,0.0
gross95,2012,12,2012-07-06,0.17298003965858577,,15.129132169308388,,1.3276997747731885,5.6917376433077,0.0
gross95,2012,12,2012-07-07,0.17298003965858577,,-5.624052872332423,,1.511605627918532,4.798342062254017,0.12028834921685205
gross95,2012,12,2012-07-08,0.18107159569552922,,-1.1224308877265472,,1.6552281262344426,3.6233878764541942,0.09896800623144042
gross95,2012,12,2012-07-09,0.18913532864046478,,3.3346287219510824,,1.7513293627643096,3.486121208166471,0.17411577154176827
gross95,2012,12,2012-07-10,0.19717174126168457,0.97,6.106222842279407,131.68761188427357,1.7513293627643096,2.346936640251536,0.19993385060757646
gross95,2012,12,2012-07-11,0.20518132009847856,,7.905505039718486,,1.7513293627643096,1.5424469854120588,0.19043938983430428
gross95,2012,12,2012-07-12,0.21316453620902986,0.98,9.334271175988738,136.80136490328658,1.7513293627643096,1.2316073204061488,0.1969407199645998
gross95,2012,12,2012-07-13,0.22112184587380923,,4.820521112171618,,1.7513293627643096,6.783486443935112,0.19749520467223292
gross95,2012,12,2012-07-14,0.22905369125769848,,10.934465316653512,,1.7513293627643096,5.9003988075142635,0.21341689244333517
gross95,2012,12,2012-07-15,0.23694470792165137,,13.184180144418583,,1.7512235325714018,2.1165307213890183,0.1331343858324302
gross95,2012,12,2012-07-16,0.24467178728915562,,13.626815793107829,,1.7512235325714018,6.422121095179123,0.11649709054335111
gross95,2012,12,2012-07-17,0.25227763653088864,1.005,15.251533440999236,147.59895392611108,1.741714903745813,1.5498306030034774,0.07488126982234763
gross95,2012,12,2012-07-18,0.2593839728877975,,11.24378521158527,,1.741714903745813,7.277760168826056,0.20948975705283127
gross95,2012,12,2012-07-19,0.26719467703455674,1.015,14.670587042890203,148.97032372138025,1.741714903745813,3.292277562843567,0.13452370315077844
gross95,2012,12,2012-07-20,0.27485790383127634,,16.165256190433134,,1.7314215092772696,1.4046260532737622,0.09004292082939946
gross95,2012,12,2012-07-21,0.2820060029718148,,17.173324757461145,,1.7164809321589214,0.93399642265373,0.07407209196532001
gross95,2012,12,2012-07-22,0.28887705873778513,1.03,18.028011387155736,155.2562257293594,1.697788547369665,0.7883210710611931,0.06636554310184213
gross95,2012,12,2012-07-23,0.29549915164139345,,-31.53339024511879,,1.697788547369665,7.628164517835919,0.208482179487619
gross95,2012,12,2012-07-24,0.29549915164139345,1.04,-2.89341216857697,113.36068929950903,1.697788547369665,5.680523291153882,0.2049749782763101
gross95,2012,12,2012-07-25,0.303176595692553,,5.6257768359722675,,1.697788547369665,4.126936919977564,0.15318033476817877
gross95,2012,12,2012-07-26,0.3108329762561029,1.05,9.238401647589857,121.56411296705772,1.697788547369665,2.303987713292768,0.17500009611423686
gross95,2012,12,2012-07-27,0.3184685979241942,,-12.071247447229274,,1.697788547369665,7.1006815873094435,0.19402687051447975
gross95,2012,12,2012-07-28,0.32608375739818124,,-0.46366237919611814,,1.697788547369665,5.4147521168119095,0.18189181949017585
gross95,2012,12,2012-07-29,0.33367874378128387,,6.169134022825939,,1.697788547369665,4.587012794667988,0.1742185582709749
gross95,2012,12,2012-07-30,0.3412538388571987,,8.841178164221091,,1.697788547369665,1.9089411703055919,0.14334753134099823
gross95,2012,12,2012-07-31,0.34880931735548054,1.05,10.688098109971937,113.48474992530257,1.697788547369665,1.5884192826629422,0.17434522687038134
gross95,2012,12,2012-08-01,0.35634544720446254,,-17.548996907882017,,1.697788547369665,4.919277546305211,0.13438609484018868
gross95,2012,12,2012-08-02,0.36386248977243324,1.05,-3.121065635872868,89.47200533634157,1.697788547369665,5.084588334792279,0.17900343510135272
gross95,2012,12,2012-08-03,0.37136070009773486,,3.550936715116836,,1.697788547369665,2.4221566935955448,0.18063551380687354
gross95,2012,12,2012-08-04,0.37884032710840515,,8.546652232595886,,1.697788547369665,4.0022781185179515,0.16045112081007656
gross95,2012,12,2012-08-05,0.3863016138319458,1.05,10.897678735285574,98.1562015058584,1.697788547369665,2.0122780541999403,0.16039666858652965
gross95,2012,12,2012-08-06,0.3937447975957585,,-11.249550873962255,,1.697788547369665,6.42091449547156,0.17536423859115055
gross95,2012,12,2012-08-07,0.4011701102187593,1.05,-3.65075135276185,78.2523269735706,1.697788547369665,5.423941948128433,0.1582060961979606
gross95,2012,12,2012-08-08,0.4085777781946421,,2.889872765373227,,1.697788547369665,2.9485384437891575,0.16570716702419616
gross95,2012,12,2012-08-09,0.4159680228672414,1.05,6.156790914679358,83.61929197161035,1.697788547369665,2.066304024206122,0.1864153630203178
gross95,2012,12,2012-08-10,0.4233410605984083,,0.6384667249429885,,1.697788547369665,6.474665434547106,0.17679678831314485
gross95,2012,12,2012-08-11,0.4306971029287912,,5.574919872755601,,1.697788547369665,4.717903508032521,0.14346788582197637
gross95,2012,12,2012-08-12,0.4380363567318884,,8.508673741166353,,1.697788547369665,2.7557913334185793,0.1574372480978138
gross95,2012,12,2012-08-13,0.44535902436171987,,11.104222446777912,,1.697788547369665,3.236608375445804,0.117329763792197
gross95,2012,12,2012-08-14,0.4526653037944371,1.05,13.179552808980855,90.26665927625942,1.697788547369665,1.930493624981979,0.14387334219798686
gross95,2012,12,2012-08-15,0.45995538876417924,,14.83341624546843,,1.686985722170911,1.4742496869225357,0.17935696507718013
gross95,2012,12,2012-08-16,0.45995538876417924,1.05,15.569614922923522,92.65639576276791,1.674808155312418,0.6429909055281814,0.09313892898062026
gross95,2012,12,2012-08-17,0.45995538876417924,,16.324614138197955,,1.661080900463365,1.1484273558885534,0.11455389607666067
gross95,2012,12,2012-08-18,0.45995538876417924,,17.087683907677402,,1.645606748041905,1.1303082788077814,0.14075679752692258
gross95,2012,12,2012-08-19,0.45995538876417924,,17.81441361934059,,1.6281633920471623,0.602356026169362,0.12437245781155669
gross95,2012,12,2012-08-20,0.45995538876417924,1.05,18.107117599115,95.19387423327566,1.608500236349061,0.23844905190700008,0.054254606320000495
gross95,2012,12,2012-08-21,0.45995538876417924,,11.964885644485015,,1.5863347945542423,5.3210145367785975,0.12675342427104627
gross95,2012,12,2012-08-22,0.45995538876417924,1.05,16.009858101402344,93.09661462912644,1.5613486317275427,3.9316785148192808,0.11329391998186185
gross95,2012,12,2012-08-23,0.45995538876417924,,16.927682355928408,,1.5331827896666697,0.8124395256837956,0.10538472304881662
gross95,2012,12,2012-08-24,0.45995538876417924,,17.553329991409043,,1.5014326300082879,1.2890694211693143,0.09857821275736536
gross95,2012,12,2012-08-25,0.45995538876417924,,18.305768897878014,,1.4656420210801375,0.6388095867736201,0.11362931927687525
gross95,2012,12,2012-08-26,0.45995538876417924,,18.910141828098986,,1.4252967849858802,0.5009166163630908,0.10345631374519158
gross95,2012,12,2012-08-27,0.45995538876417924,1.05,19.396629425548333,96.48338594536347,1.3798173107816536,0.39769204677834485,0.08879555064066671
gross95,2012,12,2012-08-28,0.45995538876417924,,11.847749814236707,,1.328550227623171,5.843556815033452,0.09756357364675274
gross95,2012,12,2012-08-29,0.45995538876417924,1.05,15.687006167330216,92.77376268713496,1.2707590182574633,3.7588877658006603,0.08036858729065084
gross95,2012,12,2012-08-30,0.45995538876417924,,17.18266009907421,,1.2056134380100627,1.4032536805269884,0.09240025121641356
gross95,2012,12,2012-08-31,0.45995538876417924,,18.208373080186067,,1.1321775872578412,0.9455720167997689,0.08014096431194882
gross95,2012,12,2012-09-01,0.45995538876417924,,18.824018953243833,,1.0493964660333093,0.5627277050311155,0.052918168026627445
gross95,2012,12,2012-09-02,0.45995538876417924,,19.439197509901938,,0.9560808176000629,0.5618512078848977,0.05332734877322555
gross95,2012,12,2012-09-03,0.45995538876417924,,19.879415400385533,,0.8508900432579443,0.40420677723217824,0.03601111325142138
gross95,2012,12,2012-09-04,0.45995538876417924,1.05,20.33169268142079,97.41844920122475,0.7323129429272336,0.42324388868108537,0.029033392354180454
gross95,2012,12,2012-09-05,0.45995538876417924,,20.770366847627905,,0.5986460048257075,0.41923288135633313,0.019441284850800072
gross95,2012,12,2012-09-06,0.45995538876417924,1.05,21.17208888780739,98.25884540761135,0.44796893234201035,0.39163667008681646,0.010085370092685213
gross95,2012,12,2012-09-07,0.45995538876417924,,21.483103316239426,,0.27811705651754176,0.3082077295084627,0.002806698923582933
gross95,2012,12,2012-09-08,0.45995538876417924,,21.78140287960557,,0.0,0.2982995633661543,0.0
gross95,2013,1,2013-05-15,0.08,,3.5750575433999776,,0.0,4.468821929249998,0.0
gross95,2013,1,2013-05-16,0.08,,5.7824002357199955,,0.0,2.759178365400051,0.0
gross95,2013,1,2013-05-17,0.08,,7.460181263486801,,0.0,2.097226284708515,0.0
gross95,2013,1,2013-05-18,0.08,,8.542294799514062,,0.0,1.3526419200340798,0.0
gross95,2013,1,2013-05-19,0.08,,10.565062571331902,,0.0,2.782459714772308,0.0
gross95,2013,1,2013-05-20,0.08,,10.66962538424052,,0.4875,4.448703516135788,0.0
gross95,2013,1,2013-05-21,0.08,,12.149654448399074,,0.5738742470010385,2.866036330198201,0.0
gross95,2013,1,2013-05-22,0.08,,13.048384797278787,,0.6755521053764285,2.1394129360996583,0.0
gross95,2013,1,2013-05-23,0.08,,13.580305475840223,,0.6693127862307413,0.6649008482018102,0.0
gross95,2013,1,2013-05-24,0.08,,13.893055555555556,,0.6619209548482653,0.9093810455592738,0.0
gross95,2013,1,2013-05-25,0.08,,13.893055555555556,,0.6531637219016666,0.7549633909756408,0.0
gross95,2013,1,2013-05-26,0.08,,13.893055555555556,,0.6427888736519074,0.7399773728722208,0.0
gross95,2013,1,2013-05-27,0.08,,13.893055555555556,,0.6304976080361702,0.693408484580374,0.0
gross95,2013,1,2013-05-28,0.08,,13.893055555555556,,0.6159359289831668,2.407348429251132,0.0
gross95,2013,1,2013-05-29,0.08,,9.876697397905934,,0.5986844511067813,2.853552302937975,0.0
gross95,2013,1,2013-05-30,0.08,,13.893055555555556,,0.5782463211468956,5.224011026358109,0.0
gross95,2013,1,2013-05-31,0.08,,13.893055555555556,,0.5540329082874117,0.6570140616223447,0.0
gross95,2013,1,2013-06-01,0.08,,13.893055555555556,,0.5253468512237498,0.5220822607104458,0.0
gross95,2013,1,2013-06-02,0.08,,13.893055555555556,,0.49136197372485746,0.5156341355089056,0.0
gross95,2013,1,2013-06-03,0.08,,13.893055555555556,,0.45109949024546064,0.5852827361845605,0.0
gross95,2013,1,2013-06-04,0.08,,13.893055555555556,,0.40339981629543586,6.122004412460784,0.0
gross95,2013,1,2013-06-05,0.08,,13.893055555555556,,0.3468891716874604,0.23387583222973524,0.0
gross95,2013,1,2013-06-06,0.08,0.09,13.893055555555556,15.6296875,0.2799400148157657,0.42730060903340966,0.0
gross95,2013,1,2013-06-07,0.08,,3.8315698790005004,,0.32953921068278375,6.6913554581699595,0.016787446136230167
gross95,2013,1,2013-06-08,0.0905004365499774,,8.62469364261179,,0.35161457776096583,4.74053990471803,0.0
gross95,2013,1,2013-06-09,0.0905004365499774,,10.700733136402897,,0.3483621201547161,2.2939552260000946,0.0
gross95,2013,1,2013-06-10,0.0905004365499774,0.13,11.952290126459575,15.082756259361872,0.344507953680318,1.3829292297010456,0.0
gross95,2013,1,2013-06-11,0.0905004365499774,,13.164350892927516,,0.33994076141812496,1.3392872042099113,0.0
gross95,2013,1,2013-06-12,0.0905004365499774,0.15,14.04342847333223,18.643974920571488,0.3345286326742328,0.9713517568716643,0.0
gross95,2013,1,2013-06-13,0.0905004365499774,,3.23382767253727,,0.3937997275409484,7.313271620419491,0.027475718627280044
gross95,2013,1,2013-06-14,0.10042097240590468,0.17,9.63239594382334,13.983101917014686,0.43697611973987627,6.032799957268357,0.0
gross95,2013,1,2013-06-15,0.10042097240590468,,11.738877819334487,,0.4329356973745001,2.106481875511158,0.0
gross95,2013,1,2013-06-16,0.10042097240590468,,12.955379863963106,,0.42814809400068116,1.2165020446286305,0.0
gross95,2013,1,2013-06-17,0.10042097240590468,,13.888764911040193,,0.4224751360789001,0.9333850470770994,0.0
gross95,2013,1,2013-06-18,0.10042097240590468,,14.719618477847453,,0.4157530981259884,0.8308535668072797,0.0
gross95,2013,1,2013-06-19,0.10042097240590468,0.22,15.575799748387508,21.80237527177097,0.40778797748462126,0.8561812705400742,0.0
gross95,2013,1,2013-06-20,0.10042097240590468,,4.806691143951447,,0.4800390123385917,8.721156312720975,0.04873508284296231
gross95,2013,1,2013-06-21,0.10983564066468025,0.24,9.984984422945468,15.622870295935684,0.5089080044205617,4.589603628600809,0.0
gross95,2013,1,2013-06-22,0.10983564066468025,,11.966068138141564,,0.5042040800183359,1.9810837151961185,0.0
gross95,2013,1,2013-06-23,0.10983564066468025,,13.35577730780367,,0.49863057193537985,1.3897091696621149,0.0
gross95,2013,1,2013-06-24,0.10983564066468025,,14.456928489819937,,0.49202672593477714,1.6091511820162827,0.0
gross95,2013,1,2013-06-25,0.10983564066468025,0.29,15.339884003359328,20.977769876349544,0.48420207019721045,0.8829555135393988,0.0
gross95,2013,1,2013-06-26,0.10983564066468025,,4.0641128337000465,,0.5699919967810628,7.852299589837963,0.06192924050275557
gross95,2013,1,2013-06-27,0.11890828753033027,0.32,10.50596492650759,20.410297399667172,0.6337432881076992,5.87454869297692,0.0
gross95,2013,1,2013-06-28,0.11890828753033027,,13.084093465370989,,0.6278889516818724,3.3401285388634054,0.0
gross95,2013,1,2013-06-29,0.11890828753033027,,14.354843483522153,,0.6209530020656606,2.0327500181511726,0.0
gross95,2013,1,2013-06-30,0.11890828753033027,0.365,15.30807419140716,36.088344164566735,0.6127356066890643,0.9532307078850202,0.0
gross95,2013,1,2013-07-01,0.11890828753033027,,2.6529904276895593,,0.7212988408193051,7.056527938577605,0.08138829770479565
gross95,2013,1,2013-07-02,0.12774043884479364,0.395,8.833451997045069,36.31208151308828,0.8438864601259104,5.588877547717301,0.03931856452186533
gross95,2013,1,2013-07-03,0.13577176608671776,,11.938402912410828,,0.8366808208487441,2.602760174673992,0.0
gross95,2013,1,2013-07-04,0.13577176608671776,0.425,13.689118632706588,47.916182408058,0.8275630419588543,1.7507157202957708,0.0
gross95,2013,1,2013-07-05,0.13577176608671776,,-8.382714118547408,,0.9741889590769772,5.562211351370961,0.08927356314970733
gross95,2013,1,2013-07-06,0.14443383016706873,,2.2219235116432543,,1.1467937545169757,4.689956344617704,0.12211420726643481
gross95,2013,1,2013-07-07,0.15305600464741748,,6.520642196359459,,1.3477143641306673,4.702569368415373,0.1410536789774613
gross95,2013,1,2013-07-08,0.1616392501221185,,9.271157540533101,,1.488566246846562,2.5975849255855614,0.1381465609280216
gross95,2013,1,2013-07-09,0.17014804166787764,0.5,11.143244593945207,56.51373266386902,1.4869623325885235,1.7993833039150595,0.09269445158482396
gross95,2013,1,2013-07-10,0.17834148193090704,,-17.31239655605429,,1.7504192593500445,7.209353750378979,0.20977517860422035
gross95,2013,1,2013-07-11,0.18681330501859095,0.54,2.9382904048864833,42.24467094124367,2.0605549423499943,6.713653140576974,0.3106562078144752
gross95,2013,1,2013-07-12,0.195249654287883,,2.8138583169150055,,2.4256398275802487,5.956702476953948,0.24207357397731757
gross95,2013,1,2013-07-13,0.20365130786222618,,1.935088476306395,,2.8554097016376287,5.5294494314176434,0.26583015275875893
gross95,2013,1,2013-07-14,0.21201901346918062,0.6,5.491134314313151,57.20029443774339,3.3613253177574443,4.161084169366663,0.2905476797304705
gross95,2013,1,2013-07-15,0.22035349013052463,0.62,1.883553748008568,57.64017408987762,3.956878021853498,4.509385606059337,0.30424404607489336
gross95,2013,1,2013-07-16,0.22865542973136765,,-14.798659130330972,,4.657949528751047,7.678524499353852,0.6148088047044077
gross95,2013,1,2013-07-17,0.23692549847881073,0.66,2.4201476478619264,55.69775284209868,5.483235442832509,5.864800672720454,0.7219447754424033
gross95,2013,1,2013-07-18,0.24516433825960604,0.68,7.150760756802644,62.757773325998585,6.454743817199817,5.363138400681186,0.663632083218737
gross95,2013,1,2013-07-19,0.25337256790532736,,-12.17030999740446,,7.59838204652339,3.9377512493825346,0.5322988958797604
gross95,2013,1,2013-07-20,0.26155078437271473,,0.5363128512944554,,8.944647744358607,5.10120729284928,0.8248830404927747
gross95,2013,1,2013-07-21,0.26969956384611726,,6.746859608909999,,10.51271989055024,3.444969702591557,0.8800402494496492
gross95,2013,1,2013-07-22,0.2778194627682935,,10.632813546819488,,11.600423605715655,2.118776290484214,1.2078169819026738
gross95,2013,1,2013-07-23,0.28591101880523695,0.78,13.073423387591118,79.09186109213027,12.178240368318047,1.2482203311224755,1.147873731976876
gross95,2013,1,2013-07-24,0.2939747517501725,,-20.15737797293088,,12.885299377045612,4.128278743708724,1.0080254137027296
gross95,2013,1,2013-07-25,0.3020111643713923,0.82,-3.9075547500351457,56.52044658641392,12.885299377045612,2.495596559755823,0.5931431104497283
gross95,2013,1,2013-07-26,0.3100207432081863,,4.285442249772102,,12.885299377045612,4.034841822927716,1.2549946974495494
